site,rate,t,lnL,num_taxa,time,br_len,model,rep
7,0.5077114384,1.8723964125,-539120.174635966,2,0.72,0.36,JC_equalf,9
8,1.5404242318,1.8723964125,-596844.105748116,2,0.72,0.36,JC_equalf,9
9,1.8852781644,1.8723964125,-598443.806504283,2,0.72,0.36,JC_equalf,9
10,1.4514139187,1.8723964125,-596042.991541088,2,0.72,0.36,JC_equalf,9
1,1.9435583192,1.8707889996,-598570.5495687,2,0.76,0.38,JC_equalf,1
2,1.056001369,1.8707889996,-587905.621495664,2,0.76,0.38,JC_equalf,1
3,2.1941084875,1.8707889996,-598910.169183225,2,0.76,0.38,JC_equalf,1
4,1.4188985572,1.8707889996,-595674.270354596,2,0.76,0.38,JC_equalf,1
5,0.1765742888,1.8707889996,-436313.799306088,2,0.76,0.38,JC_equalf,1
6,1.8963897593,1.8707889996,-598466.785344947,2,0.76,0.38,JC_equalf,1
7,0.5089927934,1.8707889996,-539271.487608454,2,0.76,0.38,JC_equalf,1
8,1.5061188099,1.8707889996,-596551.020080918,2,0.76,0.38,JC_equalf,1
9,1.8895928648,1.8707889996,-598450.406103551,2,0.76,0.38,JC_equalf,1
10,1.4538552797,1.8707889996,-596055.31973285,2,0.76,0.38,JC_equalf,1
1,1.9385693581,1.8712949455,-598561.430922077,2,0.76,0.38,JC_equalf,10
2,1.041902452,1.8712949455,-587404.872667671,2,0.76,0.38,JC_equalf,10
3,2.2240396245,1.8712949455,-598934.714717535,2,0.76,0.38,JC_equalf,10
4,1.4305659402,1.8712949455,-595810.50054029,2,0.76,0.38,JC_equalf,10
5,0.1773489843,1.8712949455,-436728.589237827,2,0.76,0.38,JC_equalf,10
6,1.8538099854,1.8712949455,-598359.02200831,2,0.76,0.38,JC_equalf,10
7,0.5086219585,1.8712949455,-539229.759921195,2,0.76,0.38,JC_equalf,10
8,1.5349286952,1.8712949455,-596793.888260327,2,0.76,0.38,JC_equalf,10
9,1.9035521726,1.8712949455,-598484.834272641,2,0.76,0.38,JC_equalf,10
10,1.4503123478,1.8712949455,-596022.69555239,2,0.76,0.38,JC_equalf,10
1,1.9547183797,1.869593667,-598590.301502176,2,0.76,0.38,JC_equalf,11
2,1.0456272537,1.869593667,-587507.115434339,2,0.76,0.38,JC_equalf,11
3,2.1800357564,1.869593667,-598896.691555746,2,0.76,0.38,JC_equalf,11
4,1.4362246363,1.869593667,-595858.434858602,2,0.76,0.38,JC_equalf,11
5,0.1780913005,1.869593667,-437020.579931603,2,0.76,0.38,JC_equalf,11
6,1.8995616694,1.869593667,-598471.433632056,2,0.76,0.38,JC_equalf,11
7,0.5052917335,1.869593667,-538547.590679772,2,0.76,0.38,JC_equalf,11
8,1.5147695185,1.869593667,-596617.108835234,2,0.76,0.38,JC_equalf,11
9,1.8765117878,1.869593667,-598414.733014328,2,0.76,0.38,JC_equalf,11
10,1.4530788079,1.869593667,-596037.702030409,2,0.76,0.38,JC_equalf,11
1,1.9472900216,1.8713223161,-598579.174926249,2,0.76,0.38,JC_equalf,12
2,1.0403086029,1.8713223161,-587346.302377543,2,0.76,0.38,JC_equalf,12
3,2.2010395741,1.8713223161,-598916.493233854,2,0.76,0.38,JC_equalf,12
4,1.4353929773,1.8713223161,-595863.843988175,2,0.76,0.38,JC_equalf,12
5,0.1794907541,1.8713223161,-437804.418233646,2,0.76,0.38,JC_equalf,12
6,1.8798736021,1.8713223161,-598427.665315742,2,0.76,0.38,JC_equalf,12
7,0.5053171297,1.8713223161,-538636.614224906,2,0.76,0.38,JC_equalf,12
8,1.5223273975,1.8713223161,-596692.134062723,2,0.76,0.38,JC_equalf,12
9,1.8848269925,1.8713223161,-598440.023042292,2,0.76,0.38,JC_equalf,12
10,1.4542096124,1.8713223161,-596063.23464136,2,0.76,0.38,JC_equalf,12
1,1.9554041654,1.8681062308,-598588.596088583,2,0.76,0.38,JC_equalf,13
2,1.0398540752,1.8681062308,-587262.656862453,2,0.76,0.38,JC_equalf,13
3,2.2034439079,1.8681062308,-598915.349284824,2,0.76,0.38,JC_equalf,13
4,1.4362128051,1.8681062308,-595845.799782363,2,0.76,0.38,JC_equalf,13
5,0.1786735313,1.8681062308,-437241.360742403,2,0.76,0.38,JC_equalf,13
6,1.9190523437,1.8681062308,-598512.634915752,2,0.76,0.38,JC_equalf,13
7,0.5029908428,1.8681062308,-538057.112852786,2,0.76,0.38,JC_equalf,13
8,1.5124477857,1.8681062308,-596587.005798346,2,0.76,0.38,JC_equalf,13
9,1.8690494177,1.8681062308,-598391.493480615,2,0.76,0.38,JC_equalf,13
10,1.4567133798,1.8681062308,-596063.23464136,2,0.76,0.38,JC_equalf,13
1,1.9758023971,1.8713086717,-598633.414214304,2,0.76,0.38,JC_equalf,14
2,1.0469381081,1.8713086717,-587590.129739263,2,0.76,0.38,JC_equalf,14
3,2.2556310268,1.8713086717,-598957.489817538,2,0.76,0.38,JC_equalf,14
4,1.4275374389,1.8713086717,-595776.873704642,2,0.76,0.38,JC_equalf,14
5,0.1770264133,1.8713086717,-436566.690553742,2,0.76,0.38,JC_equalf,14
6,1.9049276025,1.8713086717,-598488.051188288,2,0.76,0.38,JC_equalf,14
7,0.5046840862,1.8713086717,-538521.398248654,2,0.76,0.38,JC_equalf,14
8,1.5190462506,1.8713086717,-596664.811819689,2,0.76,0.38,JC_equalf,14
9,1.8525338537,1.8713086717,-598355.543107252,2,0.76,0.38,JC_equalf,14
10,1.4615379216,1.8713086717,-596137.585639972,2,0.76,0.38,JC_equalf,14
1,1.9579034535,1.8705154845,-598598.370538708,2,0.76,0.38,JC_equalf,15
2,1.0436826524,1.8705154845,-587454.574055251,2,0.76,0.38,JC_equalf,15
3,2.1674850697,1.8705154845,-598886.20719022,2,0.76,0.38,JC_equalf,15
4,1.4304259738,1.8705154845,-595802.333374905,2,0.76,0.38,JC_equalf,15
5,0.1779721977,1.8705154845,-437004.803774191,2,0.76,0.38,JC_equalf,15
6,1.9210628658,1.8705154845,-598522.532112869,2,0.76,0.38,JC_equalf,15
7,0.5071601015,1.8705154845,-538929.532347907,2,0.76,0.38,JC_equalf,15
8,1.5331861781,1.8705154845,-596774.942997591,2,0.76,0.38,JC_equalf,15
9,1.8408488721,1.8705154845,-598320.387382424,2,0.76,0.38,JC_equalf,15
10,1.4514265042,1.8705154845,-596027.995251761,2,0.76,0.38,JC_equalf,15
1,1.9408110228,1.8711787011,-598565.781048465,2,0.76,0.38,JC_equalf,16
2,1.0512979564,1.8711787011,-587745.378652971,2,0.76,0.38,JC_equalf,16
3,2.2177165502,1.8711787011,-598929.738293186,2,0.76,0.38,JC_equalf,16
4,1.4358332811,1.8711787011,-595867.448105662,2,0.76,0.38,JC_equalf,16
5,0.177963977,1.8711787011,-437032.411515734,2,0.76,0.38,JC_equalf,16
6,1.8610155997,1.8711787011,-598378.281858501,2,0.76,0.38,JC_equalf,16
7,0.5057035533,1.8711787011,-538699.425785103,2,0.76,0.38,JC_equalf,16
8,1.5260504635,1.8711787011,-596721.727332201,2,0.76,0.38,JC_equalf,16
9,1.8928770373,1.8711787011,-598459.31894733,2,0.76,0.38,JC_equalf,16
10,1.4442419272,1.8711787011,-595957.92859724,2,0.76,0.38,JC_equalf,16
1,1.9466884299,1.8714865744,-598578.314987848,2,0.76,0.38,JC_equalf,17
2,1.0344948965,1.8714865744,-587131.623835635,2,0.76,0.38,JC_equalf,17
3,2.2025776329,1.8714865744,-598917.919491468,2,0.76,0.38,JC_equalf,17
4,1.4211756781,1.8714865744,-595706.464985126,2,0.76,0.38,JC_equalf,17
5,0.1790423024,1.8714865744,-437587.98033467,2,0.76,0.38,JC_equalf,17
6,1.8789506042,1.8714865744,-598425.755794401,2,0.76,0.38,JC_equalf,17
7,0.510569599,1.8714865744,-539586.712130592,2,0.76,0.38,JC_equalf,17
8,1.537062857,1.8714865744,-596811.986006698,2,0.76,0.38,JC_equalf,17
9,1.8890813937,1.8714865744,-598450.876457463,2,0.76,0.38,JC_equalf,17
10,1.4423288583,1.8714865744,-595940.091806157,2,0.76,0.38,JC_equalf,17
1,1.9353308049,1.8725883282,-598557.503521122,2,0.76,0.38,JC_equalf,18
2,1.0427255611,1.8725883282,-587461.876615076,2,0.76,0.38,JC_equalf,18
3,2.1954190753,1.8725883282,-598913.053545251,2,0.76,0.38,JC_equalf,18
4,1.4548525294,1.8725883282,-596079.917244126,2,0.76,0.38,JC_equalf,18
5,0.1776575684,1.8725883282,-436945.635936484,2,0.76,0.38,JC_equalf,18
6,1.8977003076,1.8725883282,-598474.215871609,2,0.76,0.38,JC_equalf,18
7,0.5054388673,1.8725883282,-538720.357713261,2,0.76,0.38,JC_equalf,18
8,1.5245113328,1.8725883282,-596718.535095596,2,0.76,0.38,JC_equalf,18
9,1.8879699136,1.8725883282,-598450.876457463,2,0.76,0.38,JC_equalf,18
10,1.4494804412,1.8725883282,-596024.46251813,2,0.76,0.38,JC_equalf,18
1,1.9420745569,1.8691429316,-598564.042723484,2,0.76,0.38,JC_equalf,19
2,1.0466756077,1.8691429316,-587536.267878439,2,0.76,0.38,JC_equalf,19
3,2.2258797805,1.8691429316,-598934.164419194,2,0.76,0.38,JC_equalf,19
4,1.434757625,1.8691429316,-595838.571087035,2,0.76,0.38,JC_equalf,19
5,0.1760876368,1.8691429316,-435989.476673842,2,0.76,0.38,JC_equalf,19
6,1.8885597877,1.8691429316,-598443.806504284,2,0.76,0.38,JC_equalf,19
7,0.5073436152,1.8691429316,-538895.55936873,2,0.76,0.38,JC_equalf,19
8,1.517434691,1.8691429316,-596636.557880527,2,0.76,0.38,JC_equalf,19
9,1.8719104227,1.8691429316,-598401.699876717,2,0.76,0.38,JC_equalf,19
10,1.4582219377,1.8691429316,-596086.930668128,2,0.76,0.38,JC_equalf,19
1,1.9319796054,1.8717669202,-598548.734353563,2,0.76,0.38,JC_equalf,2
2,1.0410869521,1.8717669202,-587384.385117972,2,0.76,0.38,JC_equalf,2
3,2.2216775524,1.8717669202,-598933.337734491,2,0.76,0.38,JC_equalf,2
4,1.4379479204,1.8717669202,-595895.326554487,2,0.76,0.38,JC_equalf,2
5,0.1786225478,1.8717669202,-437391.08558117,2,0.76,0.38,JC_equalf,2
6,1.8624470423,1.8717669202,-598383.676455689,2,0.76,0.38,JC_equalf,2
7,0.5051825779,1.8717669202,-538633.996563072,2,0.76,0.38,JC_equalf,2
8,1.5380326742,1.8717669202,-596821.405685866,2,0.76,0.38,JC_equalf,2
9,1.8855286305,1.8717669202,-598442.861474334,2,0.76,0.38,JC_equalf,2
10,1.4574668894,1.8717669202,-596100.063521689,2,0.76,0.38,JC_equalf,2
1,1.9490909171,1.8704198228,-598580.893069782,2,0.76,0.38,JC_equalf,20
2,1.0460008164,1.8704198228,-587537.724802381,2,0.76,0.38,JC_equalf,20
3,2.2031397393,1.8704198228,-598917.349479074,2,0.76,0.38,JC_equalf,20
4,1.4325461454,1.8704198228,-595825.000339696,2,0.76,0.38,JC_equalf,20
5,0.1784210872,1.8704198228,-437225.595968408,2,0.76,0.38,JC_equalf,20
6,1.9012791674,1.8704198228,-598477.455429895,2,0.76,0.38,JC_equalf,20
7,0.5020374487,1.8704198228,-537996.687609201,2,0.76,0.38,JC_equalf,20
8,1.5305971537,1.8704198228,-596753.555684591,2,0.76,0.38,JC_equalf,20
9,1.8938403115,1.8704198228,-598459.786646803,2,0.76,0.38,JC_equalf,20
10,1.4497184725,1.8704198228,-596009.430589047,2,0.76,0.38,JC_equalf,20
1,1.9442234564,1.8691226241,-598568.384219197,2,0.76,0.38,JC_equalf,21
2,1.0503644239,1.8691226241,-587670.026070186,2,0.76,0.38,JC_equalf,21
3,2.2039754892,1.8691226241,-598916.778812446,2,0.76,0.38,JC_equalf,21
4,1.422490335,1.8691226241,-595700.954351428,2,0.76,0.38,JC_equalf,21
5,0.1787572489,1.8691226241,-437331.992427055,2,0.76,0.38,JC_equalf,21
6,1.8621480636,1.8691226241,-598375.824282696,2,0.76,0.38,JC_equalf,21
7,0.5057957316,1.8691226241,-538615.671780069,2,0.76,0.38,JC_equalf,21
8,1.5194716928,1.8691226241,-596653.525818017,2,0.76,0.38,JC_equalf,21
9,1.8698849107,1.8691226241,-598396.361243637,2,0.76,0.38,JC_equalf,21
10,1.4587535794,1.8691226241,-596092.186520937,2,0.76,0.38,JC_equalf,21
1,1.9676759844,1.8760247567,-598627.645219747,2,0.76,0.38,JC_equalf,22
2,1.0476602774,1.8760247567,-587712.071921629,2,0.76,0.38,JC_equalf,22
3,2.2148436858,1.8760247567,-598931.956629062,2,0.76,0.38,JC_equalf,22
4,1.4303970687,1.8760247567,-595848.508921357,2,0.76,0.38,JC_equalf,22
5,0.1774416921,1.8760247567,-437000.859607703,2,0.76,0.38,JC_equalf,22
6,1.9097398743,1.8760247567,-598509.923761128,2,0.76,0.38,JC_equalf,22
7,0.5069617977,1.8760247567,-539161.92996719,2,0.76,0.38,JC_equalf,22
8,1.522986622,1.8760247567,-596728.903620251,2,0.76,0.38,JC_equalf,22
9,1.8702660356,1.8760247567,-598415.21378859,2,0.76,0.38,JC_equalf,22
10,1.4603771411,1.8760247567,-596162.786034295,2,0.76,0.38,JC_equalf,22
1,1.9347466676,1.8660634107,-598542.119880949,2,0.76,0.38,JC_equalf,23
2,1.0419771971,1.8660634107,-587299.369922599,2,0.76,0.38,JC_equalf,23
3,2.211421069,1.8660634107,-598919.909380067,2,0.76,0.38,JC_equalf,23
4,1.4304907876,1.8660634107,-595765.027086257,2,0.76,0.38,JC_equalf,23
5,0.1796652027,1.8660634107,-437639.152211589,2,0.76,0.38,JC_equalf,23
6,1.8637368231,1.8660634107,-598371.885035953,2,0.76,0.38,JC_equalf,23
7,0.502575088,1.8660634107,-537881.031042163,2,0.76,0.38,JC_equalf,23
8,1.5232198968,1.8660634107,-596664.006366011,2,0.76,0.38,JC_equalf,23
9,1.8798730156,1.8660634107,-598414.252101748,2,0.76,0.38,JC_equalf,23
10,1.4563396606,1.8660634107,-596042.991541088,2,0.76,0.38,JC_equalf,23
1,1.9237348468,1.870911895,-598529.240758399,2,0.76,0.38,JC_equalf,24
2,1.0519710074,1.870911895,-587764.188538664,2,0.76,0.38,JC_equalf,24
3,2.166053407,1.870911895,-598885.299331996,2,0.76,0.38,JC_equalf,24
4,1.4302046036,1.870911895,-595803.241229603,2,0.76,0.38,JC_equalf,24
5,0.1790029187,1.870911895,-437540.737154194,2,0.76,0.38,JC_equalf,24
6,1.8723782837,1.870911895,-598407.50481093,2,0.76,0.38,JC_equalf,24
7,0.5058191511,1.870911895,-538707.275566299,2,0.76,0.38,JC_equalf,24
8,1.5399387565,1.870911895,-596830.809831139,2,0.76,0.38,JC_equalf,24
9,1.8856232581,1.870911895,-598440.969743207,2,0.76,0.38,JC_equalf,24
10,1.4414349108,1.870911895,-595925.793832649,2,0.76,0.38,JC_equalf,24
1,1.9352211286,1.8722868384,-598556.629185894,2,0.76,0.38,JC_equalf,25
2,1.0339357496,1.8722868384,-587127.197906446,2,0.76,0.38,JC_equalf,25
3,2.2293975127,1.8722868384,-598939.637677317,2,0.76,0.38,JC_equalf,25
4,1.4191239371,1.8722868384,-595689.922595143,2,0.76,0.38,JC_equalf,25
5,0.1801066732,1.8722868384,-438158.2591719,2,0.76,0.38,JC_equalf,25
6,1.8954591155,1.8722868384,-598468.181303104,2,0.76,0.38,JC_equalf,25
7,0.5058679185,1.8722868384,-538783.137720041,2,0.76,0.38,JC_equalf,25
8,1.5281853786,1.8722868384,-596746.409223313,2,0.76,0.38,JC_equalf,25
9,1.898399668,1.8722868384,-598475.142161873,2,0.76,0.38,JC_equalf,25
10,1.4599087211,1.8722868384,-596128.876178686,2,0.76,0.38,JC_equalf,25
1,1.9425926145,1.87171908,-598570.549568701,2,0.76,0.38,JC_equalf,26
2,1.0431702536,1.87171908,-587460.416235855,2,0.76,0.38,JC_equalf,26
3,2.2304388928,1.87171908,-598939.909604668,2,0.76,0.38,JC_equalf,26
4,1.4472751291,1.87171908,-595994.369851026,2,0.76,0.38,JC_equalf,26
5,0.178140229,1.87171908,-437146.75990782,2,0.76,0.38,JC_equalf,26
6,1.8645189028,1.87171908,-598389.054439927,2,0.76,0.38,JC_equalf,26
7,0.5042986426,1.87171908,-538471.621316202,2,0.76,0.38,JC_equalf,26
8,1.5273722098,1.87171908,-596736.071256967,2,0.76,0.38,JC_equalf,26
9,1.8802342427,1.87171908,-598429.572616957,2,0.76,0.38,JC_equalf,26
10,1.457934529,1.87171908,-596104.436116634,2,0.76,0.38,JC_equalf,26
1,1.9554740535,1.8665872239,-598585.606039963,2,0.76,0.38,JC_equalf,27
2,1.043303103,1.8665872239,-587359.489928183,2,0.76,0.38,JC_equalf,27
3,2.1997314281,1.8665872239,-598910.747360204,2,0.76,0.38,JC_equalf,27
4,1.4348303409,1.8665872239,-595817.753578252,2,0.76,0.38,JC_equalf,27
5,0.1767050521,1.8665872239,-436179.365776049,2,0.76,0.38,JC_equalf,27
6,1.9069639929,1.8665872239,-598481.610459194,2,0.76,0.38,JC_equalf,27
7,0.5068167648,1.8665872239,-538675.874223003,2,0.76,0.38,JC_equalf,27
8,1.5257998077,1.8665872239,-596688.92605801,2,0.76,0.38,JC_equalf,27
9,1.8769038477,1.8665872239,-598407.987658315,2,0.76,0.38,JC_equalf,27
10,1.4332726699,1.8665872239,-595800.517371679,2,0.76,0.38,JC_equalf,27
1,1.9298451196,1.8730266326,-598546.973642118,2,0.76,0.38,JC_equalf,28
2,1.0387717435,1.8730266326,-587324.311218979,2,0.76,0.38,JC_equalf,28
3,2.2802437801,1.8730266326,-598974.841572957,2,0.76,0.38,JC_equalf,28
4,1.4351603297,1.8730266326,-595875.551608224,2,0.76,0.38,JC_equalf,28
5,0.1776708416,1.8730266326,-436973.249018265,2,0.76,0.38,JC_equalf,28
6,1.8904281943,1.8730266326,-598457.915009842,2,0.76,0.38,JC_equalf,28
7,0.5062770379,1.8730266326,-538892.945774895,2,0.76,0.38,JC_equalf,28
8,1.5288603385,1.8730266326,-596756.729105733,2,0.76,0.38,JC_equalf,28
9,1.8787318423,1.8730266326,-598429.095999847,2,0.76,0.38,JC_equalf,28
10,1.4613244536,1.8730266326,-596148.892865508,2,0.76,0.38,JC_equalf,28
1,1.9334195389,1.8730127581,-598554.440836681,2,0.76,0.38,JC_equalf,29
2,1.0468236287,1.8730127581,-587620.659420674,2,0.76,0.38,JC_equalf,29
3,2.2663607853,1.8730127581,-598966.007472984,2,0.76,0.38,JC_equalf,29
4,1.4244539282,1.8730127581,-595756.81591355,2,0.76,0.38,JC_equalf,29
5,0.1774448165,1.8730127581,-436858.835734919,2,0.76,0.38,JC_equalf,29
6,1.895702434,1.8730127581,-598470.505096399,2,0.76,0.38,JC_equalf,29
7,0.5035172013,1.8730127581,-538392.995981058,2,0.76,0.38,JC_equalf,29
8,1.5462898558,1.8730127581,-596893.105972607,2,0.76,0.38,JC_equalf,29
9,1.8970752631,1.8730127581,-598473.752515888,2,0.76,0.38,JC_equalf,29
10,1.4500010458,1.8730127581,-596033.291356652,2,0.76,0.38,JC_equalf,29
1,1.9391465218,1.8701262063,-598560.123081131,2,0.76,0.38,JC_equalf,3
2,1.0460853759,1.8701262063,-587534.810887979,2,0.76,0.38,JC_equalf,3
3,2.2014092685,1.8701262063,-598915.635517234,2,0.76,0.38,JC_equalf,3
4,1.409490684,1.8701262063,-595558.32243312,2,0.76,0.38,JC_equalf,3
5,0.1783704998,1.8701262063,-437186.180478103,2,0.76,0.38,JC_equalf,3
6,1.8892980922,1.8701262063,-598448.05224118,2,0.76,0.38,JC_equalf,3
7,0.5071639481,1.8701262063,-538911.240068508,2,0.76,0.38,JC_equalf,3
8,1.5387812469,1.8701262063,-596816.697787021,2,0.76,0.38,JC_equalf,3
9,1.8801283791,1.8701262063,-598425.278067291,2,0.76,0.38,JC_equalf,3
10,1.4516440742,1.8701262063,-596027.112218105,2,0.76,0.38,JC_equalf,3
1,1.9712767475,1.873026459,-598628.471120988,2,0.76,0.38,JC_equalf,30
2,1.0388897984,1.873026459,-587328.710641094,2,0.76,0.38,JC_equalf,30
3,2.1983451384,1.873026459,-598915.921586223,2,0.76,0.38,JC_equalf,30
4,1.4208917134,1.873026459,-595716.558726368,2,0.76,0.38,JC_equalf,30
5,0.174786085,1.873026459,-435514.237875489,2,0.76,0.38,JC_equalf,30
6,1.9205353282,1.873026459,-598527.008101251,2,0.76,0.38,JC_equalf,30
7,0.5089091933,1.873026459,-539365.336391285,2,0.76,0.38,JC_equalf,30
8,1.5279749972,1.873026459,-596749.586498773,2,0.76,0.38,JC_equalf,30
9,1.9029820265,1.873026459,-598487.592051442,2,0.76,0.38,JC_equalf,30
10,1.4720187006,1.873026459,-596254.173327912,2,0.76,0.38,JC_equalf,30
1,1.9628586615,1.8733693086,-598613.515360342,2,0.76,0.38,JC_equalf,4
2,1.0442742806,1.8733693086,-587534.810887978,2,0.76,0.38,JC_equalf,4
3,2.2233836341,1.8733693086,-598936.087575227,2,0.76,0.38,JC_equalf,4
4,1.4291452274,1.8733693086,-595812.314387997,2,0.76,0.38,JC_equalf,4
5,0.1774972809,1.8733693086,-436902.238914287,2,0.76,0.38,JC_equalf,4
6,1.8922194038,1.8733693086,-598463.056625762,2,0.76,0.38,JC_equalf,4
7,0.5067794169,1.8733693086,-539000.069413151,2,0.76,0.38,JC_equalf,4
8,1.5081034072,1.8733693086,-596586.190201101,2,0.76,0.38,JC_equalf,4
9,1.8902763034,1.8733693086,-598458.383128832,2,0.76,0.38,JC_equalf,4
10,1.4684843307,1.8733693086,-596222.4035771,2,0.76,0.38,JC_equalf,4
1,1.9491262718,1.8751662604,-598590.727493391,2,0.76,0.38,JC_equalf,5
2,1.0444262905,1.8751662604,-587577.036594552,2,0.76,0.38,JC_equalf,5
3,2.1755444574,1.8751662604,-598898.468985701,2,0.76,0.38,JC_equalf,5
4,1.4219286554,1.8751662604,-595746.769302798,2,0.76,0.38,JC_equalf,5
5,0.1802471609,1.8751662604,-438366.440709997,2,0.76,0.38,JC_equalf,5
6,1.8888524334,1.8751662604,-598459.318947329,2,0.76,0.38,JC_equalf,5
7,0.5053661953,1.8751662604,-538832.821772493,2,0.76,0.38,JC_equalf,5
8,1.5301745508,1.8751662604,-596781.264960704,2,0.76,0.38,JC_equalf,5
9,1.8882712047,1.8751662604,-598457.915009841,2,0.76,0.38,JC_equalf,5
10,1.462612624,1.8751662604,-596178.38492564,2,0.76,0.38,JC_equalf,5
1,1.9189404032,1.8670299597,-598509.923761128,2,0.76,0.38,JC_equalf,6
2,1.0468638785,1.8670299597,-587499.823168507,2,0.76,0.38,JC_equalf,6
3,2.1850253797,1.8670299597,-598898.4689857,2,0.76,0.38,JC_equalf,6
4,1.4251327929,1.8670299597,-595712.889636098,2,0.76,0.38,JC_equalf,6
5,0.178068519,1.8670299597,-436886.456652455,2,0.76,0.38,JC_equalf,6
6,1.8742155468,1.8670299597,-598402.184379995,2,0.76,0.38,JC_equalf,6
7,0.5089811469,1.8670299597,-539086.240676532,2,0.76,0.38,JC_equalf,6
8,1.536048901,1.8670299597,-596774.94299759,2,0.76,0.38,JC_equalf,6
9,1.8513890514,1.8670299597,-598340.557896223,2,0.76,0.38,JC_equalf,6
10,1.446107179,1.8670299597,-595943.662337174,2,0.76,0.38,JC_equalf,6
1,1.9754579136,1.8722801628,-598634.646686864,2,0.76,0.38,JC_equalf,7
2,1.0426197885,1.8722801628,-587451.652566764,2,0.76,0.38,JC_equalf,7
3,2.2100332745,1.8722801628,-598924.708542112,2,0.76,0.38,JC_equalf,7
4,1.4467573441,1.8722801628,-595993.483028904,2,0.76,0.38,JC_equalf,7
5,0.1769659123,1.8722801628,-436582.489319078,2,0.76,0.38,JC_equalf,7
6,1.8832890555,1.8722801628,-598438.601947093,2,0.76,0.38,JC_equalf,7
7,0.5075538743,1.8722801628,-539086.240676531,2,0.76,0.38,JC_equalf,7
8,1.5016357016,1.8722801628,-596522.250068812,2,0.76,0.38,JC_equalf,7
9,1.8785331959,1.8722801628,-598426.710832524,2,0.76,0.38,JC_equalf,7
10,1.4632979897,1.8722801628,-596162.786034297,2,0.76,0.38,JC_equalf,7
1,1.9689627733,1.8743702068,-598626.818732509,2,0.76,0.38,JC_equalf,8
2,1.0445514389,1.8743702068,-587565.393715029,2,0.76,0.38,JC_equalf,8
3,2.2193106738,1.8743702068,-598933.889022561,2,0.76,0.38,JC_equalf,8
4,1.4385257436,1.8743702068,-595923.11014109,2,0.76,0.38,JC_equalf,8
5,0.1790181184,1.8743702068,-437713.926476824,2,0.76,0.38,JC_equalf,8
6,1.8739841286,1.8743702068,-598420.493171648,2,0.76,0.38,JC_equalf,8
7,0.5039896325,1.8743702068,-538544.971621465,2,0.76,0.38,JC_equalf,8
8,1.5151216056,1.8743702068,-596652.718880006,2,0.76,0.38,JC_equalf,8
9,1.8882988861,1.8743702068,-598456.041135979,2,0.76,0.38,JC_equalf,8
10,1.4641063876,1.8743702068,-596187.03681204,2,0.76,0.38,JC_equalf,8
1,1.9268238815,1.8721227828,-598538.579008313,2,0.76,0.38,JC_equalf,9
2,1.0410468711,1.8721227828,-587390.24002853,2,0.76,0.38,JC_equalf,9
3,2.2000977366,1.8721227828,-598916.493233854,2,0.76,0.38,JC_equalf,9
4,1.4375087169,1.8721227828,-595893.530805136,2,0.76,0.38,JC_equalf,9
5,0.177200079,1.8721227828,-436693.057840332,2,0.76,0.38,JC_equalf,9
6,1.8979766308,1.8721227828,-598473.752515887,2,0.76,0.38,JC_equalf,9
7,0.5057093215,1.8721227828,-538746.518925675,2,0.76,0.38,JC_equalf,9
8,1.5269448908,1.8721227828,-596735.275280315,2,0.76,0.38,JC_equalf,9
9,1.9035036114,1.8721227828,-598486.67335515,2,0.76,0.38,JC_equalf,9
10,1.4652524888,1.8721227828,-596180.981554471,2,0.76,0.38,JC_equalf,9
1,1.9486926273,1.8691497556,-598577.45447188,2,0.8,0.4,JC_equalf,1
2,1.0420308635,1.8691497556,-587365.349341159,2,0.8,0.4,JC_equalf,1
3,2.2663516863,1.8691497556,-598962.931248085,2,0.8,0.4,JC_equalf,1
4,1.4312257038,1.8691497556,-595799.609223169,2,0.8,0.4,JC_equalf,1
5,0.1775603979,1.8691497556,-436732.536916173,2,0.8,0.4,JC_equalf,1
6,1.8941551766,1.8691497556,-598457.446751045,2,0.8,0.4,JC_equalf,1
7,0.5051655559,1.8691497556,-538503.061103454,2,0.8,0.4,JC_equalf,1
8,1.5283925043,1.8691497556,-596727.309636987,2,0.8,0.4,JC_equalf,1
9,1.8868254856,1.8691497556,-598439.549483051,2,0.8,0.4,JC_equalf,1
10,1.4382196864,1.8691497556,-595876.451504764,2,0.8,0.4,JC_equalf,1
1,1.9526169751,1.8718146569,-598590.727493393,2,0.8,0.4,JC_equalf,10
2,1.0481733105,1.8718146569,-587645.352387803,2,0.8,0.4,JC_equalf,10
3,2.1791077012,1.8718146569,-598898.173152397,2,0.8,0.4,JC_equalf,10
4,1.4301687631,1.8718146569,-595810.500540291,2,0.8,0.4,JC_equalf,10
5,0.1774644017,1.8718146569,-436811.479787869,2,0.8,0.4,JC_equalf,10
6,1.8899092517,1.8718146569,-598453.69564962,2,0.8,0.4,JC_equalf,10
7,0.5061985251,1.8718146569,-538819.748460206,2,0.8,0.4,JC_equalf,10
8,1.5268041714,1.8718146569,-596732.090305024,2,0.8,0.4,JC_equalf,10
9,1.8841398683,1.8718146569,-598439.549483052,2,0.8,0.4,JC_equalf,10
10,1.4572574375,1.8718146569,-596098.313780266,2,0.8,0.4,JC_equalf,10
1,1.9450753648,1.8751114829,-598582.608901341,2,0.8,0.4,JC_equalf,11
2,1.0414806058,1.8751114829,-587467.71746817,2,0.8,0.4,JC_equalf,11
